id,acceptedCurrentSpeed,algorithmSpeed,niceAdvertisedHashrate,poolHost,poolPort,algorithm,market,price,limit,payedAmount,availableAmount,rigsCount,poolUser,poolPass,status,DEAD,isDead,pool,nhClient,ts
"ef90adfb-509f-445f-a03a-30460a19502e","0.00000000","0.00000000","0.00300000","eu-ru01.miningrigrentals.com","","SHA256ASICBOOST","EU","0.43390000","0.00300000","0.00096030","0.00000000","0","bestsolomining.371997","x","COMPLETED","","false","[object Object]","BT","2026-06-07T16:04:15.177Z"
"5bc1d4c3-1979-4ef4-a497-386229077b66","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","BTC","0.09490000","0.00100000","0.00041171","0.00096030","0","bestsolomining.369681","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"143174fc-5e9c-4468-afdf-5f7fe9b9eac3","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.43490000","0.00100000","0.00031451","0.00096030","0","batri.362284","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"e799f756-698e-4c3e-8013-d335dbabddda","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.43680000","0.00100000","0.00038933","0.00058863","0","batri.362293","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"f30fc072-3e09-4345-aa09-3635d64a38a2","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","BTC","0.12130000","0.00100000","0.00056455","0.00040799","0","batri.317720","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"7fe2fbaf-b7e8-43d3-bbe7-7262b02d1007","0.00000000","0.00000000","0.00100000","eu-de01.miningrigrentals.com","","KAWPOW","BTC","0.18390000","0.00100000","0.00069699","0.00027147","0","bestsolomining.369307","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"d4befe3a-8be5-441c-b684-959d098de051","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","0.47230000","0.00010000","0.00013319","0.00085272","0","bestsolomining.369658","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"5db20b5d-e684-46c8-ad5b-fa176bfa6fdf","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","0.36000000","0.00010000","0.00005259","0.00096030","0","bestsolomining.369458","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"b476b9b5-1626-474a-be72-3ae80701405d","0.00000000","0.00000000","0.05000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.00760000","0.05000000","0.00019735","0.00078656","0","bestsolomining.372977","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"4de249c0-87cf-4c57-a89e-b5f11f15ac0f","0.00000000","0.00000000","0.05000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.00770000","0.05000000","0.00019634","0.00078759","0","bestsolomining.372976","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"201f6250-5e98-44eb-bc7b-58c5acc4acc7","0.00000000","0.00000000","0.00100000","eu-ru01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.43880000","0.00100000","0.00021698","0.00076632","0","bestsolomining.373727","x","DEAD","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"c8a15f59-d158-42b0-837d-2bf59a0545e3","0.00000000","0.00000000","0.00800000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.44040000","0.00800000","0.00008965","0.00089758","0","batri.355854","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"7230ad90-aa46-41df-bbad-36a900fb5bd6","0.00000000","0.00000000","0.03200000","eu-ru01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.45150000","0.03200000","0.00044696","0.00052924","0","bestsolomining.373726","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"a39cd48f-e075-45cc-8314-941716b27b62","0.00000000","0.00000000","0.00100000","eu-ru01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.43790000","0.00100000","0.00000000","0.00099000","0","bestsolomining.373724","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"cd59b0dd-82b1-4b23-bf29-80eff4d44319","0.00000000","0.00000000","0.00100000","eu-de02.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.43790000","0.00100000","0.00000000","0.00099000","0","lona.363188","","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"40f2149f-a256-4018-afcd-f3d2308de2d2","0.00000000","0.00000000","0.00100000","eu-de02.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.43400000","0.00100000","0.00000000","0.00099000","0","lona.363188","","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"c4d2f39e-cf48-42fa-b114-d10e9a0c3535","0.00000000","0.00000000","0.00430000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.45150000","0.00430000","0.00096030","0.00000000","0","batri.355854","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"b7f84faa-9f6e-47d2-8643-84e0988ce3d3","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","0.38020000","0.00010000","0.00069350","0.00096030","0","batri.363908","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"7a6b63c7-e231-4bc9-96f8-e17d5c17152c","0.00000000","0.00000000","0.00800000","us-west01.miningrigrentals.com","","EQUIHASH","BTC","0.71790000","0.00800000","0.00066980","0.00029949","0","batri.320093","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"bc72d83d-e087-4129-90cf-13b94ad295ff","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","0.42130000","0.00010000","0.00037506","0.00096030","0","lona.329727","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"64cf1811-7ffb-4b98-b3f9-ea2091320939","0.00000000","0.00000000","0.04000000","us-west01.miningrigrentals.com","","KAWPOW","BTC","0.13900000","0.04000000","0.00019084","0.00079328","0","batri.353970","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"230b9526-4a1a-402a-9970-5f6133071358","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.42640000","0.00100000","0.00157666","0.00193030","0","batri.362287","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"aa3f844a-4156-4efd-b3dd-4131a84333d8","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.42390000","0.00100000","0.00225157","0.00290030","0","batri.362287","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"27a060bf-e1be-48aa-a522-9beebcb0c3f2","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","RANDOMXMONERO","BTC","0.30160000","0.00010000","0.00010926","0.00096030","0","batri.362866","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"d51bfb50-8286-4e22-9e0e-7c21b51850b9","0.00000000","0.00000000","0.00190000","us-west01.miningrigrentals.com","","ETCHASH","BTC","0.00510000","0.00190000","0.00000003","0.00098997","0","batri.299476","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"89b458c9-0904-45a7-8f82-550cccb5cb85","0.00000000","0.00000000","0.00300000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.73940000","0.00300000","0.00013411","0.00085175","0","lona.364181","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"29a3a313-c3a4-45bb-ae90-215dc5d073d9","0.00000000","0.00000000","0.05000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.00830000","0.05000000","0.00005231","0.00093608","0","bestsolomining.370372","x","DEAD","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"d82f95e7-2d03-4ef0-955d-10e6cbf4c758","0.00000000","0.00000000","0.00370000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.77240000","0.00370000","0.00071367","0.00025427","0","lona.364181","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"21bc4954-d29e-4719-a839-4e413a42da97","0.00000000","0.00000000","0.04800000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.73300000","0.04800000","0.00096030","0.00000000","0","lona.364181","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"e967d902-7791-4a08-8f8c-448762d38ce5","0.00000000","0.00000000","0.00300000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.82240000","0.00300000","0.00056631","0.00040619","0","lona.364181","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"05000abb-bf20-4edf-bc9c-33c6fec30d69","0.00000000","0.00000000","0.02400000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.85850000","0.02400000","0.00096030","0.00000000","0","lona.364181","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"e00f2529-381d-4e81-a4da-a380ac0df713","0.00000000","0.00000000","0.01000000","us-west01.miningrigrentals.com","","EQUIHASH","BTC","0.77530000","0.01000000","0.00114354","0.00081110","0","bestsolomining.372496","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"1d0d3d94-c76a-417c-96a1-ede9b5a02497","0.00000000","0.00000000","0.11600000","us-west01.miningrigrentals.com","","EQUIHASH","BTC","0.88010000","0.11600000","0.00775030","0.00000000","0","bestsolomining.372496","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"fcd026a6-1504-49a2-886b-057cb4d22d0a","0.00000000","0.00000000","0.02000000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.79910000","0.02000000","0.00193030","0.00000000","0","lona.364181","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"f7ae3b78-61f0-44a0-af4a-2a6506c4c106","0.00000000","0.00000000","0.03900000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.77250000","0.03900000","0.00096030","0.00000000","0","lona.364181","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"3b1a683a-1886-4695-bb63-309d562bd66a","0.00000000","0.00000000","0.00300000","us-west01.miningrigrentals.com","","EQUIHASH","BTC","0.75350000","0.00300000","0.00131183","0.00063761","0","batri.320093","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"a45c2d3e-f37e-4082-ba7b-d945d55a42d4","0.00000000","0.00000000","0.03800000","eu-de02.miningrigrentals.com","","EQUIHASH","BTC","0.75380000","0.03800000","0.00096030","0.00000000","0","lona.364181","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"dc843bb8-f64c-4049-9054-4abc11b05921","0.00000000","0.00000000","0.07000000","us-west01.miningrigrentals.com","","EQUIHASH","BTC","0.74790000","0.07000000","0.00096030","0.00000000","0","bestsolomining.372496","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"1d067e20-df0d-482d-a326-244a061dc680","0.00000000","0.00000000","0.01000000","us-east01.miningrigrentals.com","","X11","BTC","0.04450000","0.01000000","0.00006542","0.00092257","0","batri.292043","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"02366a2d-b6a9-4d09-b8cd-13bfbe317338","0.00000000","0.00000000","0.48000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.10000000","0.48000000","0.00009431","0.00089279","0","bestsolomining.370372","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"4d8193b0-c861-42b0-a5ff-47f42f4084f3","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","BTC","0.00590000","0.05000000","0.00042223","0.00096030","0","batri.354747","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"12bdbc06-8b4e-44b7-8df7-4991fef90c1b","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","BTC","0.00590000","0.05000000","0.00073376","0.00096030","0","batri.354746","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"311f0248-34a7-44af-9a2d-73eff6f5254d","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","0.49050000","0.00010000","0.00008575","0.00090160","0","bestsolomining.369658","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"183a6c14-a574-4cd5-837b-c771c7044085","0.00000000","0.00000000","0.00010000","eu-de02.miningrigrentals.com","","RANDOMXMONERO","BTC","0.35670000","0.00010000","0.00056627","0.00040623","0","batri.317735","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"ad0367bf-efba-42dd-a45b-8f3447fcb675","0.00000000","0.00000000","0.00400000","eu-de01.miningrigrentals.com","","RANDOMXMONERO","BTC","0.28600000","0.00400000","0.00094191","0.00001902","0","bestsolomining.373528","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"2769905c-2842-4a0d-8617-3a4953ea7afb","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","0.92080000","0.00010000","0.00026344","0.00071845","0","bestsolomining.369458","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"c668dd90-9761-48d7-a12f-6deea20b26ba","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","ETCHASH","BTC","0.00240000","0.00100000","0.00025492","0.00096030","0","bestsolomining.370391","x","ACTIVE","DEAD","true","[object Object]","PH","2026-06-07T16:04:15.177Z"
"395aaed9-3058-4bb8-9962-d3a82e775a62","0.00000000","0.00000000","0.01700000","us-west01.miningrigrentals.com","","EQUIHASH","BTC","0.67700000","0.01700000","0.00096030","0.00000000","0","bestsolomining.372496","x","COMPLETED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"ae5d7b55-eb76-4d94-89db-1335b3afa3dd","0.00000000","0.00000000","0.00100000","eu-01.miningrigrentals.com","","KAWPOW","BTC","0.07800000","0.00100000","0.00000051","0.00098948","0","bestsolomining.369789","x","DEAD","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"31fc006e-ad91-4030-8d2d-abc74dcf682f","0.00000000","0.00000000","0.00100000","eu-de01.miningrigrentals.com","","KAWPOW","BTC","0.06410000","0.00100000","0.00000000","0.00099000","0","bestsolomining.369307","x","DEAD","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"33fade47-ace1-4baa-a5cd-bb3581487112","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","BTC","3.30000000","0.00010000","0.00039116","0.00058678","0","bestsolomining.369463","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"35a9b895-6361-4ac8-9acd-efc272ed544e","0.00000000","0.00000000","0.01000000","eu-ru01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.46780000","0.01000000","0.00041680","0.00056031","0","bestsolomining.373724","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"f837dcf7-77c2-4ed4-8907-967a413b9d65","0.00000000","0.00000000","0.05000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.00730000","0.05000000","0.00003133","0.00095771","0","bestsolomining.370372","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"b35754c8-96b7-498d-9546-8d9ff3e7ca42","0.00000000","0.00000000","0.05000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.00730000","0.05000000","0.00003118","0.00095786","0","bestsolomining.369808","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"7b29154b-5a9f-45c4-b083-6f11e3c562d7","0.00000000","0.00000000","0.05000000","eu-01.miningrigrentals.com","","SCRYPT","BTC","0.00740000","0.05000000","0.00003582","0.00095308","0","bestsolomining.372978","x","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"b9361deb-5c0e-43e5-ab50-ee90a2558b94","0.00000000","0.00000000","0.00550000","eu-ru01.miningrigrentals.com","","SHA256ASICBOOST","BTC","0.59580000","0.00550000","0.00058216","0.00138985","0","bestsolomining.373726","","CANCELLED","","false","[object Object]","PH","2026-06-07T16:04:15.177Z"
"9fec2464-db40-45d9-a401-3c2c287538a9","0.00000000","0.00000000","0.60939454","","","KHEAVYHASH","BTC","2.94700000","0.60939454","0.00008730","0.00000000","0","","","COMPLETED","","false","undefined","KIMLOAN","2026-06-07T16:04:15.177Z"
"7c8ddf98-00b2-4b33-ae13-61caa08658a3","0.00000000","0.00000000","1.31615437","","","KHEAVYHASH","BTC","2.88060000","1.31615437","0.00018430","0.00000000","0","","","COMPLETED","","false","undefined","KIMLOAN","2026-06-07T16:04:15.177Z"
"b193e913-8776-46b1-9946-2a47620f8b96","0.00000000","0.00000000","1.31615437","","","KHEAVYHASH","BTC","2.88060000","1.31615437","0.00018430","0.00000000","0","","","COMPLETED","","false","undefined","KIMLOAN","2026-06-07T16:04:15.177Z"
"604b4223-8d87-4cec-86c6-28d7163d6a4f","0.00000000","0.00000000","0.62126326","","","KHEAVYHASH","BTC","2.89070000","0.62126326","0.00002502","0.00006421","0","","","CANCELLED","","false","undefined","KIMLOAN","2026-06-07T16:04:15.177Z"
"1f85b122-b161-4bf4-8038-cb09ddba0558","0.00000000","0.00000000","0.00800000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","EU","0.45710000","0.00800000","0.00096030","0.00000000","0","batri.353319","x","COMPLETED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"079a6af2-4028-450c-95d7-2f8896d9b940","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","EU","0.02600000","0.00100000","0.00002317","0.00096613","0","batri.321264","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"44913321-7195-420b-9959-221b0f91b7d6","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","RANDOMXMONERO","EU","0.35300000","0.00010000","0.00096030","0.00000000","0","batri.362867","x","COMPLETED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"de9823a7-ad5b-434d-b1cf-9f9c34e987ca","0.00000000","0.00000000","0.00600000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","USA","0.45700000","0.00600000","0.00338530","0.00000000","0","batri.355562","x","COMPLETED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"e841166c-1601-4c46-9890-058b62ac12b2","0.00000000","0.00000000","0.00120000","us-west01.miningrigrentals.com","","SHA256","EU","0.45000000","0.00120000","0.00096030","0.00000000","0","batri.363907","x","COMPLETED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"7fb32f4e-326a-4a4f-ac67-b247e4b8f124","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","USA","0.03370000","0.00100000","0.00017363","0.00081101","0","batri.317713","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"64784493-f0bf-41bf-be39-292b735bd196","0.00000000","0.00000000","0.00120000","us-west01.miningrigrentals.com","","SHA256","EU","0.48010000","0.00120000","0.00096030","0.00000000","0","batri.363908","x","COMPLETED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"e7c6d07f-7481-45d9-b599-8cc1e06b9609","0.00000000","0.00000000","0.00150000","us-west01.miningrigrentals.com","","RANDOMXMONERO","USA","0.26100000","0.00150000","0.00052015","0.00045379","0","batri.316863","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"62d5280b-6707-467a-bca0-9121226a950b","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","EU","0.00010000","0.00010000","0.00000000","0.00099000","0","batri.300176","x","DEAD","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"df4b709a-69c5-4a6c-972e-d0140654189c","0.00000000","0.00000000","0.00500000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","EU","0.46300000","0.00500000","0.00018341","0.00080092","0","batri.355561","x","DEAD","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"ba129fcd-202f-4607-8466-2773e3c91cab","0.00000000","0.00000000","0.00300000","us-west01.miningrigrentals.com","","EQUIHASH","EU","0.00010000","0.00300000","0.00000000","0.00099000","0","batri.366053","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"a11785be-027e-4b41-b983-389c3fc8d35b","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","SHA256ASICBOOST","EU","0.50450000","0.00100000","0.00282135","0.00008144","0","batri.353319","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"3436135b-bbfc-4a84-ba5b-ca6a851489bf","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","EU","0.03800000","0.00100000","0.00093430","0.00102686","0","batri.319766","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"c3666f18-62c4-46cb-b838-50f5fc7f8e46","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","USA","0.03320000","0.00100000","0.00081328","0.00015162","0","batri.317720","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"ff84b156-e2a7-4825-a935-c007c758c3d4","0.00000000","0.00000000","0.00100000","us-west01.miningrigrentals.com","","KAWPOW","USA","0.00010000","0.00100000","0.00000000","0.00099000","0","lona.332750","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"e521dc98-ff34-4fa3-a334-e1a9fc985f7b","0.00000000","0.00000000","0.00010000","eu-de04.miningrigrentals.com","","RANDOMXMONERO","USA","0.27250000","0.00010000","0.00022183","0.00076132","0","batri.362866","","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"1a9f8409-805a-43b0-bc09-69c4974a76db","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","RANDOMXMONERO","EU","0.32210000","0.00010000","0.00047300","0.00050240","0","batri.362557","X","DEAD","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"e70d59a6-4650-43f3-9322-3fbc3405ff75","0.00000000","0.00000000","0.05000000","eu-de02.miningrigrentals.com","","SCRYPT","USA","0.00600000","0.05000000","0.00067508","0.00029409","0","batri.353741","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"3fbd1bde-1df6-4c96-882b-392bae072a86","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","USA","0.00840000","0.05000000","0.00058657","0.00038534","0","batri.348843","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"bb0349ba-959c-4cb3-8c6b-d274db1bd087","0.00000000","0.00000000","0.00010000","eu-de02.miningrigrentals.com","","RANDOMXMONERO","EU","0.20710000","0.00010000","0.00000365","0.00098624","0","batri.317735","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"b6fbb7ea-d6b2-425e-b79c-09f4910bf141","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","RANDOMXMONERO","EU","0.00010000","0.00010000","0.00000000","0.00099000","0","batri.291674","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"f099c6ed-c25d-491d-9c40-fdeec33472eb","0.00000000","0.00000000","0.05000000","eu-de02.miningrigrentals.com","","SCRYPT","USA","0.00450000","0.05000000","0.00039011","0.00058785","0","lona.316759","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"4ffb0788-dc09-43b1-89c9-448ff1ed7e8e","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","USA","0.00640000","0.05000000","0.00000000","0.00099000","0","batri.336442","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"7ec10d82-ad87-45d2-8180-0565c604aa7c","0.00000000","0.00000000","0.05000000","eu-de02.miningrigrentals.com","","SCRYPT","USA","0.00710000","0.05000000","0.00017614","0.00080843","0","batri.353742","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"57c8523f-8c13-4b3d-8867-239d82d51a27","0.00000000","0.00000000","0.05000000","eu-de02.miningrigrentals.com","","SCRYPT","USA","0.00700000","0.05000000","0.00016569","0.00081919","0","batri.353741","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"92da8a49-b036-4137-ada0-2f2faffde614","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","RANDOMXMONERO","EU","0.23230000","0.00010000","0.00033560","0.00064407","0","batri.361980","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"65fdebbf-63c1-4877-b56f-1c7d1e902257","0.00000000","0.00000000","0.00010000","eu-01.miningrigrentals.com","","RANDOMXMONERO","EU","0.00010000","0.00010000","0.00000000","0.00099000","0","batri.325183","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"c74d9c37-dc12-4840-8b5f-d8fd76a70d5e","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","EU","0.00750000","0.05000000","0.00074401","0.00022302","0","batri.354746","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"871fef4c-848a-4864-b011-91ae3687f2cf","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","USA","0.00610000","0.05000000","0.00035872","0.00062021","0","batri.336435","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"153e0152-9e11-4d34-827d-d439d90b61d5","0.00000000","0.00000000","0.05000000","us-west01.miningrigrentals.com","","SCRYPT","USA","0.00580000","0.05000000","0.00035779","0.00062116","0","batri.354747","x","DEAD","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"fedd9990-43d8-4408-9047-d22eb660a398","0.00000000","0.00000000","0.05000000","eu-de02.miningrigrentals.com","","SCRYPT","USA","0.00010000","0.05000000","0.00000000","0.00099000","0","lona.316759","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"6a773b7c-4975-4eb1-a44d-f6f7d6e8d1ae","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","RANDOMXMONERO","EU","0.00010000","0.00010000","0.00000000","0.00099000","0","batri.361981","x","CANCELLED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"77aecfe2-f419-4f0a-a42a-9cd42cd1828c","0.00000000","0.00000000","0.00010000","us-west01.miningrigrentals.com","","SHA256","EU","0.44030000","0.00010000","0.00087295","0.00009013","0","batri.363907","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
"b2197a47-7b5a-4c27-8732-e8fa6ab10f62","0.00000000","0.00000000","0.00100000","eu-de02.miningrigrentals.com","","SHA256ASICBOOST","EU","0.44500000","0.00100000","0.00085094","0.00011278","0","lona.363196","x","EXPIRED","","false","[object Object]","KIMLOAN","2026-06-07T16:04:15.177Z"
